"ISIC_unique_code","ISIC_section","ISIC_division","ISIC_group","ISIC_class","ISIC_level_used","Ecosystem_Service","loss","cost","score","rating","ISIC_cat"
"I_56_561","Accommodation and food service activities","Food and beverage service activities","Restaurants and mobile food service activities","Restaurants and mobile food service activities","Group","Air_filt",NA,NA,2,"VL","Services"
"I_56_561","Accommodation and food service activities","Food and beverage service activities","Restaurants and mobile food service activities","Restaurants and mobile food service activities","Group","Flood_mitig",NA,NA,2,"VL","Services"
"I_56_561","Accommodation and food service activities","Food and beverage service activities","Restaurants and mobile food service activities","Restaurants and mobile food service activities","Group","Climate_global",NA,NA,4,"M","Services"
"I_56_561","Accommodation and food service activities","Food and beverage service activities","Restaurants and mobile food service activities","Restaurants and mobile food service activities","Group","Water_supply",NA,NA,4,"M","Services"
"I_56_561","Accommodation and food service activities","Food and beverage service activities","Restaurants and mobile food service activities","Restaurants and mobile food service activities","Group","Climate_local",NA,NA,3,"L","Services"
"I_56_561","Accommodation and food service activities","Food and beverage service activities","Restaurants and mobile food service activities","Restaurants and mobile food service activities","Group","Storm_mitig",NA,NA,3,"L","Services"
"I_56_561","Accommodation and food service activities","Food and beverage service activities","Restaurants and mobile food service activities","Restaurants and mobile food service activities","Group","Water_flow_reg",NA,NA,6,"L","Services"
"I_56_561","Accommodation and food service activities","Food and beverage service activities","Restaurants and mobile food service activities","Restaurants and mobile food service activities","Group","Rain_reg",NA,NA,4,"M","Services"
"I_56_561","Accommodation and food service activities","Food and beverage service activities","Restaurants and mobile food service activities","Restaurants and mobile food service activities","Group","Rec",NA,NA,NA,"VH","Services"
"I_56_561","Accommodation and food service activities","Food and beverage service activities","Restaurants and mobile food service activities","Restaurants and mobile food service activities","Group","V_amenity",NA,NA,NA,"VH","Services"
"I_56_561","Accommodation and food service activities","Food and beverage service activities","Restaurants and mobile food service activities","Restaurants and mobile food service activities","Group","Spirit_art",NA,NA,NA,"VH","Services"
"I_55_551","Accommodation and food service activities","Accommodation","Short term accommodation activities","Short term accommodation activities","Group","Waste_rem",NA,NA,4,"M","Services"
"I_55_551","Accommodation and food service activities","Accommodation","Short term accommodation activities","Short term accommodation activities","Group","Soil_ret",NA,NA,3,"L","Services"
"I_55_551","Accommodation and food service activities","Accommodation","Short term accommodation activities","Short term accommodation activities","Group","Water_purif",NA,NA,6,"VH","Services"
"I_55_551","Accommodation and food service activities","Accommodation","Short term accommodation activities","Short term accommodation activities","Group","Bio_control",NA,NA,2,"VL","Services"
"I_55_551","Accommodation and food service activities","Accommodation","Short term accommodation activities","Short term accommodation activities","Group","Air_filt",NA,NA,2,"VL","Services"
"I_55_551","Accommodation and food service activities","Accommodation","Short term accommodation activities","Short term accommodation activities","Group","Flood_mitig",NA,NA,2,"VL","Services"
"I_55_551","Accommodation and food service activities","Accommodation","Short term accommodation activities","Short term accommodation activities","Group","Climate_global",NA,NA,2,"VL","Services"
"I_55_551","Accommodation and food service activities","Accommodation","Short term accommodation activities","Short term accommodation activities","Group","Water_supply",NA,NA,3,"L","Services"
"I_55_551","Accommodation and food service activities","Accommodation","Short term accommodation activities","Short term accommodation activities","Group","Noise_atten",NA,NA,4,"M","Services"
"I_55_551","Accommodation and food service activities","Accommodation","Short term accommodation activities","Short term accommodation activities","Group","Other_sens_med",NA,NA,NA,"M","Services"
"I_55_551","Accommodation and food service activities","Accommodation","Short term accommodation activities","Short term accommodation activities","Group","Climate_local",NA,NA,3,"L","Services"
"I_55_551","Accommodation and food service activities","Accommodation","Short term accommodation activities","Short term accommodation activities","Group","Storm_mitig",NA,NA,3,"L","Services"
"I_55_551","Accommodation and food service activities","Accommodation","Short term accommodation activities","Short term accommodation activities","Group","Water_flow_reg",NA,NA,5,"L","Services"
"I_55_551","Accommodation and food service activities","Accommodation","Short term accommodation activities","Short term accommodation activities","Group","Rain_reg",NA,NA,2,"VL","Services"
"I_55_551","Accommodation and food service activities","Accommodation","Short term accommodation activities","Short term accommodation activities","Group","Rec",NA,NA,NA,"VH","Services"
"I_55_551","Accommodation and food service activities","Accommodation","Short term accommodation activities","Short term accommodation activities","Group","V_amenity",NA,NA,NA,"VH","Services"
"I_55_551","Accommodation and food service activities","Accommodation","Short term accommodation activities","Short term accommodation activities","Group","Educ",NA,NA,NA,"VH","Services"
"I_55_551","Accommodation and food service activities","Accommodation","Short term accommodation activities","Short term accommodation activities","Group","Spirit_art",NA,NA,NA,"VH","Services"
"J_62_620","Information and communication","Computer programming, consultancy and related activities","Computer programming, consultancy and related activities","Computer programming, consultancy and related activities","Group","Soil_ret",NA,NA,2,"VL","Services"
"J_62_620","Information and communication","Computer programming, consultancy and related activities","Computer programming, consultancy and related activities","Computer programming, consultancy and related activities","Group","Bio_control",NA,NA,2,"VL","Services"
"J_62_620","Information and communication","Computer programming, consultancy and related activities","Computer programming, consultancy and related activities","Computer programming, consultancy and related activities","Group","Flood_mitig",NA,NA,2,"VL","Services"
"J_62_620","Information and communication","Computer programming, consultancy and related activities","Computer programming, consultancy and related activities","Computer programming, consultancy and related activities","Group","Climate_global",NA,NA,2,"VL","Services"
